iseq,war,campn,engagem,atkr,atk_cmdr,defr,def_cmdr,date,long,lat,dist_att,dist_def,elev_mean_h,elev_min_h,elev_max_h,elev_var_h,elev_sd_h,elev_mean_l,elev_min_l,elev_max_l,elev_var_l,elev_sd_l,a_frontage,d_frontage,soft_ar,tree_ar,river,wet,overcast,temp,unit_ar,unit_cp,unit_dv,unit_rg,amilpert,dmilpert,ffr,afsr,dfsr,frontat,envelop,defoff,surprise,fort,a_tks_to,a_tks_lt,a_tks_mb,a_sortie,a_arty,d_tks_to,d_tks_lt,d_tks_mb,d_sortie,d_arty,a_democ,d_democ,a_prisec,d_prisec,a_coup5,d_coup5,duration,acas_per,dcas_per,ler,ln_ler,a_advance,rtadv
518,"WORLD WAR II (PACIFIC, 1943-1945)",BONIN ISLANDS,IWO JIMA - INTO THE MAIN DEFENSES,US 5TH AMPH CORPS,MG SCHMIDT,JAP 2ND IND MIXED BDE(+),GEN KURIBAYASHI,1945.14,141.3134,24.7635,12254700.41,1218631.21,-107.4068,-456,112,40475.84683,201.1861,-269,-313,-181,3552,59.5987,4.7,4.7,0,0,0,0,0,1,0,0,0,1,33915,18300,1.853278689,7215.957447,3893.617021,1,0,1,0,1,144,0,144,300,474,40,10,30,10,59,10,4,2220,1899,0,0,5,6845,15615,0.4384,-0.8247,34000,1.2
519,"WORLD WAR II (PACIFIC, 1943-1945)",BONIN ISLANDS,IWO JIMA - SURIBACHI,US 28TH MAR RGT,COL LIVERSEDGE,JAP 2ND IND MIXED BDE(-)(+),GEN KURIBAYASHI,1945.14,141.2889,24.7517,12253516.74,1219846.029,-49.6667,-181,16,12936.33264,113.738,-235,-289,-181,5832,76.3675,0.8,0.8,0,0,0,0,0,1,0,0,0,1,3200,1600,2,4000,2000,1,0,0,0,1,23,0,23,40,330,0,0,0,10,30,10,4,2220,1899,0,0,5,510,1231,0.4143,-0.8812,29000,0.2
520,"WORLD WAR II (PACIFIC, 1943-1945)",BONIN ISLANDS,IWO JIMA - FINAL PHASE,US 3RD MAR DIV(+),GEN SMITH,JAP CHICHI JIMA DEFENSE FORCE,GEN KURIBAYASHI,1945.192,141.3215,24.7889,12254784.89,1215842.782,97.5333,42,112,332.693952,18.2399,-301,-313,-289,288,16.9706,1.8,1.8,0,0,0,0,0,1,0,0,1,0,32000,2685,11.91806331,17777.77778,1491.666667,1,0,0,0,1,144,0,144,175,804,40,10,30,0,120,10,4,2220,1899,0,0,6,3885,2685,1.4469,0.3694,30000,0.2
521,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),ADVANCE FROM THE BEACHHEAD,US 7TH INF DIV(+),MG ARNOLD,JAP 1ST SPEC ESTAB RGT,LCOL AOYANAGI,1945.252,127.7578,26.3478,11484067.18,1235621.176,29.9167,6,57,219.9022068,14.8291,-70.5,-217,76,42924.5,207.1823,1.6,1.6,0,0,0,0,0,1,0,0,1,0,22888,1400,16.34857143,14305,875,1,0,0,0,0,134,73,61,395,95,0,0,0,0,0,10,4,2220,1899,0,0,3,158,628,0.2516,-1.3799,38000,3.4
522,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),ADVANCE THROUGH THE OUTPOSTS,US 7TH INF DIV(+),MG ARNOLD,JAP 62ND DIV(-),LG FUJIOKA,1945.26,127.77,26.3158,11485174.97,1238252.382,42,-13,97,1518.14654,38.9634,30,30,30,0,0,2.2,2.2,0,0,0,0,1,1,0,0,1,0,18398,2900,6.344137931,8362.727273,1318.181818,1,0,0,0,1,134,73,61,158,173,0,0,0,0,32,10,4,2220,1899,0,0,4,286,2120,0.1349,-2.0032,32000,0.8
523,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),TOMB HILL-OUKI,US 7TH INF DIV(+),MG ARNOLD,JAP 11TH IND INF BN(+),LG FUJIOKA,1945.271,127.778,26.2348,11486719.74,1245616.774,29.3636,-2,124,1395.926516,37.3621,-7,-7,-7,0,0,2.6,2.6,0,0,0,1,1,1,0,0,1,0,18111,4731,3.828154724,6965.769231,1819.615385,1,0,1,0,1,151,73,78,123,221,0,0,0,0,32,10,4,2220,1899,0,0,3,466,1278,0.3646,-1.0089,29000,0.1
524,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),SKYLINE RIDGE-ROCKY CRAGS,US 7TH INF DIV(+),MG ARNOLD,JAP 11TH IND INF BN(+),LG FUJIOKA,1945.299,127.7561,26.2162,11485764.26,1248018.15,31.0313,-2,98,907.7084352,30.1282,-9.5,-12,-7,12.5,3.5355,3.4,3.4,0,0,0,0,0,1,0,0,1,0,16291,2600,6.265769231,4791.470588,764.7058824,1,0,1,0,1,125,56,69,526,221,0,0,0,0,38,10,4,2220,1899,0,0,5,740,1661,0.4455,-0.8085,30000,0.3
525,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),KOCHI RIDGE-ONAGA I,US 7TH INF DIV(+),MG ARNOLD,JAP 22ND INF RGT,LCOL YOSHIDA,1945.315,127.7393,26.2345,11484586.09,1246800.208,84.1818,24,125,592.5280956,24.3419,-9.5,-12,-7,12.5,3.5355,3,3,0,0,0,1,1,1,0,0,1,0,14594,5000,2.9188,4864.666667,1666.666667,0,0,0,0,1,126,56,70,125,203,0,0,0,0,40,10,4,2220,1899,0,0,3,269,1324,0.2032,-1.5937,28000,0
526,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),KOCHI RIDGE-ONAGA II,US 7TH INF DIV(+),MG ARNOLD,JAP 22ND INF RGT,LCOL YOSHIDA,1945.323,127.74,26.2387,11484567.39,1246384.876,85.5714,27,109,505.8001,22.49,-29.5,-129,30,4751,68.9275,3,3,0,0,0,0,0,1,0,0,1,0,15986,4500,3.552444444,5328.666667,1500,0,1,0,0,1,123,56,67,129,226,0,0,0,0,40,10,4,2220,1899,0,0,2,182,814,0.2236,-1.498,28000,0
527,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),KOCHI RIDGE-ONAGA III,US 7TH INF DIV(+),MG ARNOLD,JAP 22ND INF RGT(+),LCOL YOSHIDA,1945.329,127.7392,26.2354,11484568.27,1246718.677,84.1176,24,125,574.7143182,23.9732,-9.5,-12,-7,12.5,3.5355,3,3,0,0,0,0,0,1,0,0,1,0,15764,4050,3.892345679,5254.666667,1350,0,0,1,0,1,126,70,56,269,329,0,0,0,0,40,10,4,2220,1899,0,0,4,398,2276,0.1749,-1.7437,29000,0.1
528,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),JAPANESE COUNTERATTACK,JAP 24TH DIV(-),LG AMAMIYA,US 7TH INF DIV(+),MG ARNOLD,1945.34,127.7382,26.2311,1247152.393,11484571.78,85.5714,27,106,785.4959129,28.0267,-9.5,-12,-7,12.5,3.5355,1.8,1.8,0,0,0,0,0,1,0,0,1,0,6850,15350,0.446254072,3805.555556,8527.777778,1,0,0,0,0,0,0,0,NA,60,140,73,67,175,198,4,10,1899,2220,0,0,2,3704,339,10.9263,2.3912,28000,0
529,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),KOCHI RIDGE IV,US 7TH INF DIV(+),MG ARNOLD,JAP 24TH DIV(-),LG AMAMIYA,1945.345,127.7391,26.234,11484581.87,1246853.142,94.6667,69,106,247.4675072,15.7311,-9.5,-12,-7,12.5,3.5355,2.2,2.2,0,0,0,1,1,1,0,0,1,0,15109,5140,2.939494163,6867.727273,2336.363636,1,0,0,0,1,140,73,67,173,209,0,0,0,0,30,10,4,2220,1899,0,0,2,114,1464,0.0779,-2.5527,30000,0.7
530,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),SHURI ENVELOPMENT (PHASE I),US 7TH INF DIV(+),MG ARNOLD,JAP 3RD SPEC ESTAB RGT(+),LG USHIJIMA,1945.389,127.6977,26.2151,11482553.42,1249865.586,34.4576,-55,125,1754.28621,41.8842,-61.5,-111,-12,4900.5,70.0036,3.6,3.6,0,0,0,1,1,1,0,0,1,0,16043,3338,4.80617136,4456.388889,927.2222222,0,1,0,3,0,0,0,0,21,50,0,0,0,0,2,10,4,2220,1899,0,0,2,170,478,0.3556,-1.0338,29000,0.5
531,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),JAPANESE COUNTERATTACKS,JAP 24TH DIV(-),LG AMAMIYA,US 7TH INF DIV(+),MG ARNOLD,1945.395,127.707,26.2152,1249578.062,11483065.76,46.8846,8,106,744.5858264,27.2871,-12,-12,-12,0,0,3.6,3.6,0,0,0,1,1,1,0,0,1,0,4000,15777,0.253533625,1111.111111,4382.5,1,0,0,2,0,0,0,0,0,8,0,0,0,43,157,4,10,1899,2220,0,0,0.625,1269,241,5.2656,1.6612,28000,0
532,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),SHURI ENVELOPMENT (PHASE II),US 7TH INF DIV(+),MG ARNOLD,JAP 24TH DIV(-)(+),LG AMAMIYA,1945.4,127.7,26.2048,11482821.47,1250763.895,26.0625,-25,108,1019.869773,31.9354,-61.5,-111,-12,4900.5,70.0036,4,4,0,0,0,1,1,1,0,0,1,0,15840,3000,5.28,3960,750,1,0,0,0,1,0,0,0,0,171,0,0,0,0,24,10,4,2220,1899,0,0,2,124,434,0.2857,-1.2528,29000,0.5
533,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),SHURI ENVELOPMENT (PHASE III),US 7TH INF DIV(+),MG ARNOLD,JAP 24TH DIV(-)(+),LG AMAMIYA,1945.408,127.6975,26.2059,11482668.32,1250735.329,28.4667,-25,108,977.437696,31.264,-61.5,-111,-12,4900.5,70.0036,4,4,0,0,0,1,1,1,0,0,1,0,15205,2600,5.848076923,3801.25,650,1,0,0,0,1,79,17,62,47,150,0,0,0,0,3,10,4,2220,1899,0,0,3,182,2564,0.071,-2.6453,29000,0.3
534,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),HILL 95-I,US 7TH INF DIV(+),MG ARNOLD,JAP 44TH IND MIXED BDE(-),LG USHIJIMA,1945.43,127.7061,26.2098,11483089.96,1250112.035,46.8125,11,108,951.3214923,30.8435,-12,-12,-12,0,0,2.5,2.5,0,0,0,0,0,1,0,0,1,0,16091,3500,4.597428571,6436.4,1400,1,0,0,0,1,122,44,78,98,129,0,0,0,0,12,10,4,2220,1899,0,0,3,193,1222,0.1579,-1.8456,30000,0.5
535,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),HILL 95-II,US 7TH INF DIV(+),MG ARNOLD,JAP 44TH IND MIXED BDE,LG USHIJIMA,1945.438,127.7051,26.2117,11483008.71,1249963.508,45.0667,16,94,759.4929692,27.5589,-12,-12,-12,0,0,2,2,0,0,0,0,0,1,0,0,1,0,16002,2500,6.4008,8001,1250,1,0,0,0,1,122,44,78,53,180,0,0,0,0,12,10,4,2220,1899,0,0,3,248,1470,0.1687,-1.7796,29000,0.3
536,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),YAEJU-DAKE,US 7TH INF DIV(+),MG ARNOLD,JAP 44TH IND MIXED BDE(-),LG USHIJIMA,1945.447,127.7199,26.1268,11484992.04,1257506.475,104.6,47,139,979.5397658,31.2976,45,45,45,0,0,1.5,1.5,0,0,0,0,0,1,0,0,1,0,5237,2500,2.0948,3491.333333,1666.666667,1,0,0,0,1,40,14,26,0,53,0,0,0,0,6,10,4,2220,1899,0,0,1,48,2401,0.02,-3.9124,29000,0.3
537,"WORLD WAR II, OKINAWA",OKINAWA (US 7TH INF DIV SECTOR),HILLS 153 AND 115,US 7TH INF DIV(+),MG ARNOLD,JAP 44TH IND MIXED BDE(-),LG USHIJIMA,1945.455,127.7091,26.1266,11484398.29,1257845.937,79.1818,33,139,1403.678676,37.4657,45,45,45,0,0,3,3,0,0,0,0,0,1,0,0,1,0,15808,2000,7.904,5269.333333,666.6666667,1,0,0,0,1,109,39,70,27,141,0,0,0,0,6,10,4,2220,1899,0,0,3,317,1971,0.1608,-1.8274,29000,0.3
538,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ADVANCE FROM THE BEACH,US 96TH DIV(+),MG BRADLEY,JAP 1ST SPEC EST RGT(-),LCOL AOYANAGI,1945.252,127.751,26.3415,11483776.83,1236415.761,28.5161,-71,111,2282.02067,47.7705,-60,-217,76,18668.6667,136.6333,5,5,0,0,0,0,0,1,0,0,1,0,19082,2000,9.541,3816.4,400,1,0,0,0,0,138,77,61,395,95,0,0,0,0,0,10,4,2220,1899,0,0,3,282,1588,0.1776,-1.7283,35000,2.2
539,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ADVANCE TO SHURI LINE OUTPOSTS,US 96TH DIV(+),MG BRADLEY,JAP 12TH IND INF BN(-)(+),LG FUJIOKA,1945.26,127.7545,26.2774,11484840.69,1242318.495,49.6833,-13,110,1956.629062,44.2338,-49.5,-129,30,12640.5,112.43,4,4,0,0,0,0,1,1,0,0,1,0,18388,2900,6.340689655,4597,725,1,0,0,0,1,74,18,56,315,174,0,0,0,0,32,10,4,2220,1899,0,0,4,555,2470,0.2247,-1.493,30000,0.4
540,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),KAKAZU AND TOMBSTONE RIDGES,US 96TH DIV(+),MG BRADLEY,JAP 12TH IND INF BN(+),LG FUJIOKA,1945.271,127.7327,26.2496,11484015.34,1245579.966,63.76,-26,105,1129.275862,33.6047,-29.5,-129,30,4751,68.9275,3.8,3.8,0,0,0,1,1,1,0,0,1,0,21247,3000,7.082333333,5591.315789,789.4736842,1,0,1,0,1,0,0,0,166,246,0,0,0,0,32,10,4,2220,1899,0,0,4,1079,2468,0.4372,-0.8274,29000,0.1
541,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),NISHIBARU RIDGE-TANABARU ESCARPMENT,US 96TH DIV(+),MG BRADLEY,JAP 12TH IND INF BN(+),LG FUJIOKA,1945.299,127.7528,26.2063,11485717.45,1249047.236,34.7143,6,70,460.9909585,21.4707,-9.5,-12,-7,12.5,3.5355,2.3,2.3,0,0,0,0,0,1,0,0,1,0,17163,3000,5.721,7462.173913,1304.347826,1,0,0,0,1,100,26,74,637,228,0,0,0,0,34,10,4,2220,1899,0,0,5,879,2860,0.3073,-1.1798,30000,0.3
542,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),MAEDA ESCARPMENT,US 96TH DIV(+),MG BRADLEY,JAP 62ND DIV(-)(+),LG FUJIOKA,1945.318,127.7257,26.2349,11483829.37,1247169.259,91.3,56,106,355.1227181,18.8447,-12,-12,-12,0,0,2.1,2.1,0,0,0,1,1,1,0,0,1,0,18095,3900,4.63974359,8616.666667,1857.142857,1,0,1,0,1,97,31,66,225,200,0,0,0,0,36,10,4,2220,1899,0,0,4,479,3810,0.1257,-2.0737,30000,0.4
543,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ATTACK ON SHURI LINE'S EASTERN FLANK I,US 96TH DIV(+),MG BRADLEY,JAP 24TH INF DIV(-)(+),LG AMAMIYA,1945.359,127.7532,26.2052,11485754.61,1249138.745,30.2667,-2,70,453.0682532,21.2854,-9.5,-12,-7,12.5,3.5355,2.3,2.3,0,0,0,0,0,1,0,0,1,0,19714,5284,3.730885693,8571.304348,2297.391304,1,0,1,0,1,121,45,76,162,157,0,0,0,0,34,10,4,2220,1899,0,0,3,502,4038,0.1243,-2.0849,29000,0.3
544,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ATTACK ON SHURI LINE'S EASTERN FLANK II,US 96TH DIV(+),MG BRADLEY,JAP 24TH INF DIV(-)(+),LG AMAMIYA,1945.367,127.7465,26.2015,11485435.18,1249686.274,36.9706,-2,105,639.786436,25.294,-9.5,-12,-7,12.5,3.5355,2.5,2.5,0,0,0,0,0,1,0,0,1,0,20973,4757,4.408871137,8389.2,1902.8,1,0,0,0,1,129,59,70,240,210,0,0,0,0,34,10,4,2220,1899,0,0,5,590,4328,0.1363,-1.9927,29000,0.1
545,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ATTACK ON SHURI LINE'S EASTERN FLANK III,US 96TH DIV(+),MG BRADLEY,JAP 24TH INF DIV(+),LG AMAMIYA,1945.384,127.7475,26.2092,11485385,1248932.57,44.6563,-2,125,1207.201127,34.7448,-9.5,-12,-7,12.5,3.5355,2.9,2.9,0,0,0,1,1,1,0,0,1,0,19658,4227,4.650579607,6778.62069,1457.586207,0,1,0,0,1,140,73,67,45,183,0,0,0,0,34,10,4,2220,1899,0,0,2,313,3022,0.1036,-2.2675,29000,0.5
546,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ADVANCE TO YUZA-DAKE/YAEJU-DAKE ESCARPMENT,US 96TH DIV(+),MG BRADLEY,JAP 24TH INF DIV(-),LG AMAMIYA,1945.43,127.7422,26.1711,11485614.51,1252673.728,55.65,15,107,591.2921723,24.3165,-0.75,-29,45,1018.9167,31.9205,3,3,0,0,0,0,0,1,0,0,1,0,18777,4000,4.69425,6259,1333.333333,1,0,0,0,1,113,46,67,151,177,0,0,0,0,21,10,4,2220,1899,0,0,4,112,798,0.1404,-1.9636,30000,0.5
547,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),ATTACK ON YUZA-DAKE/YAEJU-DAKE ESCARPMENT,US 96TH DIV(+),MG BRADLEY,JAP 24TH INF DIV(-),LG AMAMIYA,1945.441,127.7232,26.13,11485130.22,1257107.179,87.1429,37,139,1644.28628,40.5498,8,-29,45,2738,52.3259,3,3,0,0,0,0,1,1,0,0,1,0,18660,4250,4.390588235,6220,1416.666667,1,0,0,0,1,117,50,67,0,172,0,0,0,0,11,10,4,2220,1899,0,0,2,88,1006,0.0875,-2.4364,29000,0.3
548,"WORLD WAR II, OKINAWA",OKINAWA (US 96TH INF DIV SECTOR),CAPTURE OF YUZA-DAKE/YAEJU-DAKE ESCARPMENT,US 96TH DIV(+),MG BRADLEY,JAP 44TH IND MIXED BDE(-)(+),LG USHIJIMA,1945.447,127.7158,26.129,11484735.28,1257421.016,79.5,33,139,1728.996193,41.5812,45,45,45,0,0,3,3,0,0,0,0,0,1,0,0,1,0,19047,3250,5.860615385,6349,1083.333333,1,0,0,0,1,115,50,65,76,206,0,0,0,0,5,10,4,2220,1899,0,0,6,576,3200,0.18,-1.7148,30000,0.3
549,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",WEST BANK,JENIN,IS PELED ARMD DIV(-),BG PELED,JOR 25TH INF BDE,LCOL EL KHALIDI,1967.427,35.3025,32.4621,75714.42855,66293.92617,158.0714,116,233,1280.838205,35.7888,284,284,284,0,0,2,2,0,0,0,0,0,2,0,0,1,0,10900,6160,1.769480519,5450,3080,1,0,1,2,0,100,0,100,12,36,40,0,40,0,20,10,0,1962,1899,0,0,0.5,225,200,1.125,0.1178,31000,5
550,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",WEST BANK,JERUSALEM,IS GUR PARA BDE(+),BG NARKISS,JOR 27TH INF BDE (JERUSALEM BDE)(+),BG ATA AL,1967.427,35.2007,31.7857,929.7676834,44960.37132,691.5203,372,833,7881.266952,88.7765,454.2857,114,733,61353.2381,247.6959,11,11,0,0.010430583,0,0,0,2,0,0,0,1,27682,13600,2.035441176,2516.545455,1236.363636,0,0,1,2,0,91,18,73,11,72,40,0,40,4,36,10,0,1962,1899,0,0,1.1632,1750,1500,1.1667,0.1542,36000,7
551,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",WEST BANK,KABATIYA,IS BAR KOCHVA'S ARMD BDE(+),BG PELED,JOR 40TH ARMD BDE(-)(+),LCOL EL KHALIDI,1967.43,35.2801,32.4096,69808.64528,62132.31836,342,342,342,0,0,392,392,392,0,0,1,4.5,0,0,0,0,0,2,0,0,0,1,12800,9900,1.292929293,12800,9900,1,0,0,1,0,140,0,140,21,48,120,0,120,0,24,10,0,1962,1899,0,0,0.6667,375,350,1.0714,0.069,34000,8
552,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",WEST BANK,TILFIT-ZABABIDA,IS RAM ARMD BDE,COL RAM,JOR 40TH ARMD BDE(-)(+),LCOL EL KHALIDI,1967.43,35.3235,32.3852,67266.37813,58517.69273,393,393,393,0,0,392,392,392,0,0,1,4.5,0,0,0,0,0,2,0,0,0,1,5350,5450,0.981651376,5350,5450,1,0,0,1,0,90,0,90,21,24,60,0,60,0,24,10,0,1962,1899,0,0,0.4896,250,250,1,0,32000,8
553,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",WEST BANK,NABLUS,IS PELED ARMD DIV,BG PELED,JOR 25TH INF BDE,LCOL EL KHALIDI,1967.433,35.2392,32.18,44178.19602,45902.13174,615.75,517,755,5054.968263,71.0983,529,389,604,14725,121.3466,3,1,0,0,0,0,0,2,0,0,1,0,10700,8640,1.238425926,3566.666667,2880,1,0,0,1,0,180,0,180,52,48,84,0,84,0,24,10,0,1962,1899,0,0,0.25,375,350,1.0714,0.069,31000,10
554,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,RAFAH,IS TAL DIV,BG TAL,EG 7TH INF DIV(+),MG SOLIMAN,1967.427,34.2531,31.2827,77343.54531,216606.8283,47.7982,-30,137,2156.432119,46.4374,34.3889,-60,145,5548.3693,74.4874,24,24,0.129099922,0,0,0,0,2,0,0,1,0,19520,19500,1.001025641,813.3333333,812.5,0,0,1,2,1,240,105,135,38,84,197,13,184,51,68,10,0,1962,1475,0,0,0.4063,700,2700,0.2593,-1.3499,32000,10
555,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,BIR LAHFAN,IS YOFFE DIV,BG YOFFE,EG 3RD INF DIV,MG NASSER,1967.427,33.8622,31.0064,114731.5277,180629.3164,84.6047,38,188,1062.179799,32.5911,62.8333,2,121,2731.7667,52.2663,10,10,0.675964219,0,0,0,0,2,0,0,1,0,10450,10050,1.039800995,1045,1005,1,0,1,1,0,180,60,120,76,48,180,20,160,20,48,10,0,1962,1475,0,0,0.5625,90,1350,0.0667,-2.7081,36000,14.5
556,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,ABU AGEILA-UM KATEF,IS SHARON DIV,BG SHARON,EG 2ND INF DIV,MG NAGUIB,1967.427,34.0719,30.8079,125896.7298,178905.0067,154.0515,118,212,468.419449,21.643,162.5,128,211,1227,35.0286,8,8,0.780186145,0,0,0,0,2,0,0,1,0,19280,18450,1.04498645,2410,2306.25,0,1,1,2,1,120,30,90,0,72,114,10,104,0,126,10,0,1962,1475,0,0,0.375,300,900,0.3333,-1.0986,36000,20
557,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,EL ARISH,IS TAL DIV(-),BG TAL,EG 7TH INF DIV(-),MG SOLIMAN,1967.427,33.8208,31.1042,108404.3246,185402.6453,33.6533,11,76,183.3965978,13.5424,-2.75,-10,3,39.5833,6.2915,7,7,0.680891572,0,0,0,0,2,0,0,1,0,6912,12750,0.542117647,987.4285714,1821.428571,1,0,0,0,1,90,0,90,38,48,78,5,73,0,36,10,0,1962,1475,0,0,0.4583,135,225,0.6,-0.5108,32000,8
558,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,JEBEL LIBNI,IS YOFFE DIV(-)(+),BG YOFFE,EG 3RD INF DIV(-),MG NASSER,1967.43,33.7755,30.7237,142646.1229,159941.0479,161.228,107,355,3141.400723,56.0482,163.8333,109,246,2713.3667,52.09,10,10,0.099837627,0,0,0,0,2,0,0,1,0,10800,3000,3.6,1080,300,1,0,0,0,0,184,20,164,52,48,60,0,60,0,48,10,0,1962,1475,0,0,0.1458,70,450,0.1556,-1.8608,29000,5
559,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,GAZA STRIP,IS RESHEF TASK FORCE,BG TAL,PALES 20TH PLA DIV(+),MG HASNI,1967.427,34.3977,31.4317,60082.91603,11062.74371,29.1723,-18,79,642.6377101,25.3503,19.3333,-55,96,5278.2667,72.6517,9,9,0.011220355,0,0,0,0,2,0,0,1,0,12150,17450,0.696275072,1350,1938.888889,1,0,0,1,1,100,10,90,38,72,134,10,124,10,114,10,NA,1962,NA,0,NA,1.1979,55,626,0.0879,-2.432,38000,8
560,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,BIR HASSNA-BIR THAMADA,IS YOFFE DIV,BG YOFFE,EG 3RD INF DIV,MG GHOUL,1967.433,33.9815,29.6586,246310.0608,159524.5366,574.7401,544,613,287.7060516,16.9619,636.5,534,762,8990.3333,94.8174,7,7,0,0,0,0,0,2,0,0,1,0,8700,3000,2.9,1242.857143,428.5714286,1,0,0,0,0,146,0,146,40,48,40,10,30,0,24,10,0,1962,1475,0,0,0.3646,60,550,0.1091,-2.2156,39000,28
561,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,MITLA PASS,EG 3RD INF DIV(+),?,IS YOFFE DIV(-),BG YOFFE,1967.433,33.0988,30.7032,126450.3694,168383.0523,243,237,249,72.00031609,8.4853,314,314,314,0,0,1,1,1,0,0,0,0,2,0,0,1,0,22000,7250,3.034482759,22000,7250,1,0,1,0,0,224,20,204,0,114,90,0,90,20,48,0,10,1475,1962,0,0,0.4375,550,90,6.1111,1.8101,28000,0
562,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,BIR HAMMA-BIR GIFGAFA,IS TAL DIV,BG TAL,EG 3RD INF DIV & 4TH ARMD DIV(-),MG GHOUL,1967.433,33.1527,30.4119,191060.1155,114090.2938,328.2941,296,412,535.9225,23.15,356.8333,298,420,2314.1667,48.1058,10,10,0.016588476,0,0,0,0,2,0,0,1,0,10200,13500,0.755555556,1020,1350,0,1,0,0,0,220,85,135,40,72,172,15,157,0,48,10,0,1962,1475,0,0,0.125,75,550,0.1364,-1.9924,31000,25
563,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,NAKHL,IS SHARON DIV,BG SHARON,EG 6TH MECH DIV,MG HASSAN,1967.436,33.7464,29.9078,224245.8067,141111.9223,430.4577,387,505,657.6249936,25.6442,324,305,343,722,26.8701,12,12,0,0,0,0,0,2,0,0,1,0,18780,18450,1.017886179,1565,1537.5,0,0,0,2,0,120,0,120,122,72,114,10,104,0,72,10,0,1962,1475,0,0,0.1875,60,625,0.096,-2.3434,31000,15
564,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",SINAI,BIR GIFGAFA,EG ARMD BDE,?,IS TAL DIV,COL GONEN,1967.436,33.1485,30.4083,113732.9044,191520.8993,323.0667,307,353,113.7251616,10.6642,362.5,305,420,2224.3333,47.1628,5,5,0,0,0,0,0,2,0,0,1,0,3500,3600,0.972222222,700,720,1,0,1,0,0,60,0,60,0,0,70,40,30,0,0,0,10,1475,1962,0,0,0.125,450,60,7.5,2.0149,28000,0
565,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",GOLAN,TEL FAHAR-BANIAS,IS GOLANI BDE,COL EFRAT,SYR 11TH INF BDE(+),COL AMIR,1967.438,35.6944,33.2484,165247.3006,44429.53193,569.5333,141,1191,80991.98036,284.5909,1089,637,1500,80434.4,283.6096,6.5,6.5,0,0,0,0,0,2,0,0,0,1,5375,8160,0.65870098,826.9230769,1255.384615,1,0,0,0,1,10,0,10,119,24,75,0,75,0,70,10,0,1962,1802,0,5,0.5208,300,850,0.3529,-1.0415,31000,5
